id,stage
3_36_197,train
1_48_646_,train
3_44_700,train
6_31_393,train
2_51_124,train
12_9_84,train
1_31_78,train
4_17_749,train
3_18_710,train
10_21_186,train
8_34_480,train
4_31_291,train
1_34_120,train
10_6_112,train
10_24_355,train
6_13_407,train
2_25_178,train
13_36_189,train
5_0_351,train
10_41_364,train
8_48_833,train
11_35_68,train
0_5_10,train
2_4_124,train
11_26_5,train
1_10_661,train
7_15_429,train
7_12_814,train
10_5_434,train
9_51_582,train
7_39_449,train
3_37_198_,train
1_36_222,train
7_16_435,train
10_29_323,train
4_41_294,train
10_38_160,train
8_18_849,train
9_30_856,train
6_48_776,train
8_24_477,train
8_10_485,train
13_1_195,train
5_48_311,train
6_51_364,train
10_18_71,train
1_0_655,train
3_45_195_,train
2_12_132,train
7_4_444,train
6_44_379,train
7_26_448,train
6_38_407,train
2_40_667,train
11_14_21,train
6_3_782,train
11_32_8,train
4_34_284,train
5_5_323,train
6_35_407,train
10_36_267,train
6_1_785,train
10_24_442,train
10_16_374,train
10_40_381_,train
2_14_145,train
4_27_254,train
10_26_425,train
1_4_86,train
0_16_619,train
7_22_428,train
1_36_63,train
9_51_558,train
6_33_388,train
1_3_657,train
0_34_42,train
12_42_131,train
10_21_278,train
12_1_97,train
10_37_236,train
0_14_615_,train
12_10_136,train
10_4_313,train
10_36_218,train
5_21_345,train
3_42_221,train
8_18_513,train
1_24_103,train
0_8_617,train
6_35_363,train
4_30_726,train
9_34_562,train
2_32_159,train
12_13_87,train
6_18_392,train
10_41_354,train
10_23_208,train
1_26_112,train
10_5_262,train
10_26_405,train
0_45_14,train
10_16_72,train
0_32_635,train
9_4_534,train
7_41_441,train
10_0_403,train
12_25_97,train
8_28_842,train
1_3_81,train
10_21_433,train
10_32_348,train
10_9_204,train
2_30_182,train
13_36_156,train
3_35_219,train
8_49_509,train
7_17_465,train
4_17_726,train
4_33_741_,train
11_42_45,train
10_25_66,train
3_44_710,train
4_45_279,train
1_41_644,train
12_36_95,train
10_11_315,train
5_46_352,train
11_0_40,train
10_38_261,train
12_35_111,train
5_42_352,train
11_37_57,train
1_42_641,train
10_37_97,train
8_32_498_,train
9_18_572,train
13_12_140,train
0_16_7,train
12_35_101,train
10_9_276,train
13_42_163,train
3_11_713_,train
7_43_810,train
9_28_574,train
10_41_130,train
0_26_8,train
11_47_61,train
4_10_252,train
0_32_30,train
2_28_172,train
10_24_105,train
3_5_189,train
9_4_877,train
12_13_117,train
4_27_728,train
0_25_614,train
5_42_355,train
12_24_82,train
9_13_859,train
13_18_169,train
10_1_18,train
10_11_3,train
4_45_252,train
0_16_634,train
10_19_453,train
12_27_128,train
10_18_97,train
12_22_121_,train
1_42_95,train
3_30_698,train
3_26_712,train
11_9_2,train
10_16_362,train
4_18_295,train
9_23_532,train
0_6_622,train
9_2_564,train
0_17_13,train
3_23_206,train
1_19_95,train
10_13_97,train
10_41_296,train
11_40_29,train
0_11_46,train
0_33_24,train
12_23_131,train
6_29_800,train
4_49_293,train
2_8_159,train
3_48_196,train
5_35_760,train
1_21_661,train
10_21_20,train
0_34_627,train
6_46_385,train
12_44_83,train
7_32_453,train
0_12_47,train
2_40_682,train
3_48_185,train
4_33_255,train
10_40_339,train
3_2_227,train
8_9_835,train
0_45_0,train
10_7_52,train
7_31_452,train
10_31_49,train
10_13_74,train
12_36_128_,train
3_17_697,train
4_1_745,train
0_9_31,train
5_38_751,train
7_6_469,train
10_5_252,train
11_26_1,train
12_5_99,train
10_5_171,train
2_31_161,train
7_27_531,train
7_13_466,train
13_42_199,train
12_13_123,train
3_17_216,train
3_23_203,train
9_13_863,train
10_38_31,train
13_12_203,train
6_42_368,train
10_12_103,train
10_22_111,train
10_11_115,train
2_13_162,train
10_11_9,train
10_24_228,train
10_34_301,train
1_45_649,train
1_15_95,train
10_27_155,train
6_10_411,train
4_50_250,train
8_29_836,train
1_10_65,train
13_29_190,train
10_8_166,train
0_16_36,train
12_37_97,train
11_11_55,train
1_38_67,train
6_0_777,train
5_42_764,train
10_41_398,train
1_8_653,train
12_17_76,train
10_35_433,train
10_20_322,train
2_10_690,train
11_22_1_,train
4_16_727,train
6_36_782,train
10_38_270,train
7_33_433,train
12_50_131,train
4_51_257,train
0_6_49,train
1_21_647,train
13_35_152,train
8_19_502,train
7_15_432,train
11_41_6,train
9_13_568,train
8_32_475,train
2_21_688,train
12_46_72,train
10_12_140,train
3_51_209,train
0_26_20,train
6_29_363,train
9_4_545,train
10_20_284,train
10_35_287,train
12_29_73,train
10_29_246,train
2_50_677,train
2_31_182,train
10_22_305,train
1_49_643,train
13_35_175,train
3_34_706,train
11_32_45,train
7_20_422,train
13_2_182,train
10_13_463,train
1_35_648,train
10_35_429,train
1_30_101,train
8_29_487,train
8_34_481,train
13_38_155,train
0_43_3,train
1_7_65,train
6_15_382,train
5_15_352,train
10_5_280,train
0_37_624,train
12_7_114,train
10_8_71,train
10_11_407,train
2_6_182,train
9_48_863,train
7_17_808,train
10_35_112,train
10_21_97,train
7_17_440,train
6_0_778,train
5_47_438,train
1_42_210,train
3_18_216,train
6_33_412,train
13_8_178,train
10_21_15,train
9_29_548,train
10_41_404,train
10_4_127,train
4_10_284,train
10_9_10,train
10_24_81,train
4_5_734,train
12_50_133,train
3_46_202,train
7_14_825,train
5_9_754,train
10_2_122,train
4_23_726,train
2_10_687,train
1_45_93,train
6_15_782,train
1_20_112,train
5_4_772,train
2_49_676,train
5_40_343,train
12_2_85,train
10_13_348,train
6_46_775,train
10_24_52,train
0_2_3,train
6_28_774,train
12_36_84,train
1_8_644,train
11_7_28,train
10_8_406,train
10_37_158,train
6_48_370,train
8_10_849,train
12_1_88,train
7_46_441,train
8_51_838,train
11_36_43,train
10_23_401,train
10_7_328,train
3_31_711,train
2_11_678,train
12_33_90,train
8_46_510,train
1_2_649,train
10_26_310,train
4_31_728,train
8_40_473,train
5_40_767,train
10_0_242,train
9_38_564,train
0_33_635,train
10_38_2,train
10_27_357,train
4_28_303,train
7_45_549,train
1_3_99,train
0_21_34,train
10_19_7,train
4_4_303,train
2_6_183,train
10_40_288,train
10_18_296,train
13_24_163,train
5_11_773_,train
10_20_394,train
10_23_108,train
10_37_47,train
10_38_144,train
12_45_102,train
12_1_100,train
10_20_205,train
10_26_380,train
8_44_515,train
6_35_390,train
10_4_297,train
10_23_272,train
11_21_30_,train
1_48_281,train
9_20_879,train
13_43_140,train
1_4_68,train
9_11_550,train
2_41_692,train
9_41_580,train
2_49_695,train
4_7_302,train
4_15_261,train
5_40_349,train
4_6_301,train
4_6_728,train
2_11_182,train
5_1_759,train
10_14_305,train
0_6_24,train
8_51_475,train
10_9_55_,train
11_41_28,train
11_27_28,train
0_35_31,train
7_22_820,train
5_25_306,train
10_34_193,train
12_8_108,train
4_8_280,train
1_26_95,train
13_43_186,train
10_34_236,train
10_38_138,train
13_37_202,train
3_46_720,train
7_37_802,train
5_51_323,train
3_16_700,train
1_40_114,train
8_10_850,train
4_24_742,train
5_32_339,train
10_32_441_,train
0_40_635,train
3_15_721,train
6_50_406,train
2_41_164,train
0_39_623,train
10_8_0,train
10_11_202,train
7_33_446,train
0_9_48,train
9_21_575,train
12_32_97,train
4_46_734,train
11_11_12,train
0_39_5_,train
10_2_67,train
10_23_228,train
3_2_201,train
1_6_666,train
9_10_540,train
5_41_349,train
0_6_1,train
6_3_398,train
5_16_308,train
2_23_689,train
0_40_19,train
10_21_402,train
13_30_202,train
10_13_435,train
6_24_789,train
0_35_615,train
2_30_140,train
6_45_405,train
10_40_314,train
8_0_493,train
5_29_763,train
10_27_240,train
4_45_294,train
10_27_251,train
13_49_154,train
13_8_200,train
7_48_826,train
0_43_621,train
5_15_347,train
10_26_406,train
9_28_582,train
10_32_354,train
12_50_77,train
0_33_626,train
9_21_873,train
6_40_373,train
5_10_354,train
0_34_35,train
10_16_131,train
4_40_725,train
7_23_824,train
13_21_202,train
2_30_681,train
1_9_638,train
5_46_764,train
13_23_147,train
10_6_365,train
11_24_45_,train
10_8_30,train
10_1_77,train
3_6_215,train
6_2_381,train
10_38_106,train
9_30_878,train
10_21_120,train
10_18_436,train
2_33_692,train
10_40_290,train
10_11_196,train
1_23_64,train
6_32_401,train
0_16_52,train
1_12_651,train
1_6_109,train
7_26_434,train
7_1_445,train
11_5_35,train
10_40_135,train
11_42_5,train
3_20_716,train
10_30_280,train
2_39_162,train
1_39_102,train
10_39_223,train
8_41_516_,train
12_24_103,train
2_5_149,train
0_49_30,train
10_32_27,train
4_37_287,train
10_37_404,train
7_22_464,train
3_32_199,train
10_5_86,train
9_37_561,train
10_7_0,train
3_31_242,train
10_2_177,train
10_6_233,train
0_27_57,train
13_21_196,train
8_18_516,train
3_46_209,train
4_20_272,train
6_36_392,train
10_26_468,train
9_1_550,train
0_7_25,train
10_18_445_,train
3_8_193,train
12_24_88,train
10_22_315,train
12_21_103,train
13_31_194_,train
5_6_350,train
5_33_318,train
9_22_548,train
2_2_130,train
8_26_519,train
12_44_127,train
4_43_272,train
11_38_56,train
3_44_208,train
9_38_860,train
10_30_304,train
1_22_73,train
11_13_47_,train
12_41_98,train
13_1_139,train
3_47_720,train
5_29_352,train
9_11_531,train
7_23_455,train
2_5_183,train
6_50_387,train
1_7_89,train
0_38_3,train
8_38_838,train
10_14_235,train
2_37_165,train
2_41_142,train
8_33_481,train
4_18_725,train
4_49_271,train
9_14_879,train
2_43_670,train
11_6_0,train
10_41_35,train
0_21_612,train
10_30_50,train
10_36_268,train
2_0_692,train
1_24_86,train
10_22_50,train
11_13_63_,train
8_18_836,train
12_39_106,train
10_8_473,train
10_30_338,train
4_1_727,train
10_8_61,train
12_38_133,train
6_45_378,train
2_2_146,train
10_23_172,train
11_24_58_,train
1_14_104,train
1_49_648,train
3_22_190,train
10_11_336,train
10_25_245,train
1_27_659,train
0_18_26,train
10_9_16,train
8_39_512,train
4_37_282,train
10_18_377,train
5_31_344,train
13_42_200,train
12_8_97,train
1_2_98,train
9_8_570,train
1_42_664,train
8_43_512,train
10_12_230,train
0_39_40,train
10_22_216,train
5_32_352,train
4_38_272,train
12_32_106,train
3_37_700,train
0_39_33,train
8_28_503,train
7_0_456,train
6_4_794,train
3_33_224,train
1_13_652,train
1_47_98,train
10_23_432,train
2_15_142,train
1_18_81,train
5_49_320,train
9_19_566,train
1_21_69,train
10_36_25,train
10_22_357,train
10_25_239,train
2_13_174,train
11_27_24,train
10_16_199,train
2_20_676,train
10_8_313,train
3_34_229,train
5_13_763,train
12_40_87,train
10_7_456,train
3_22_234,train
0_22_627,train
9_24_544,train
5_39_314,train
8_2_852,train
12_37_75,train
5_26_327,train
4_2_248,train
9_36_866,train
5_29_771,train
13_50_158,train
10_37_63,train
10_16_177,train
9_29_582,train
11_44_5,train
5_46_306,train
0_28_55,train
13_39_157,train
11_8_7,train
0_38_636,train
7_27_454,train
2_27_151,train
0_8_624,train
6_37_377,train
1_14_73,train
12_49_76,train
2_37_164,train
10_31_119,train
12_13_124,train
3_46_240,train
9_33_575,train
10_26_6,train
10_24_416_,train
0_22_629,train
13_17_162,train
8_15_495,train
13_23_186,train
10_30_437,train
3_34_186,train
2_41_135,train
10_35_13,train
10_37_191,train
8_11_836,train
9_18_879,train
1_12_67,train
5_19_353,train
10_19_246,train
12_33_136,train
10_26_154,train
10_36_311,train
10_41_294,train
13_41_141_,train
10_7_357,train
12_16_74_,train
6_34_775,train
10_25_461,train
1_46_272,train
9_28_877,train
10_11_22,train
5_9_314,train
3_4_230,train
4_15_248,train
2_48_692,train
10_24_169,train
10_27_283,train
3_38_209,train
2_7_149,train
13_17_143,train
12_40_131,train
4_24_747,train
0_5_619,train
11_40_65,train
11_48_26,train
10_9_270,train
1_14_115_,train
10_11_409,train
10_2_394,train
2_3_134,train
9_28_557,train
10_6_405,train
10_12_354,train
12_34_80,train
10_7_49,train
2_3_177,train
4_51_272,train
0_32_41,train
10_37_372,train
10_35_195,train
7_36_419,train
7_14_816,train
9_1_529,train
10_26_462,train
1_27_66,train
1_11_662,train
10_35_410,train
4_14_266,train
9_50_552,train
6_6_410,train
8_11_523,train
0_24_630,train
13_40_188,train
2_16_151,train
12_50_76,train
10_13_202,train
7_11_826,train
10_32_364,train
10_5_53_,train
1_39_665,train
10_0_286,train
0_46_51,train
13_19_186,train
3_48_227,train
7_32_802,train
2_13_144,train
6_35_413,train
11_2_2_,train
7_20_430,train
2_5_685,train
2_14_673,train
3_45_712,train
5_43_347,train
7_26_823,train
7_48_464,train
4_2_748,train
0_48_2,train
12_21_133,train
10_34_369,train
8_27_845,train
12_5_82,train
12_35_118,train
13_44_202,train
10_0_468,train
10_0_18,train
5_21_310,train
9_42_549,train
10_8_377,train
1_20_658,train
10_20_275,train
1_17_95,train
13_36_143,train
13_44_162,train
5_19_326,train
6_13_800_,train
1_30_78,train
3_1_225,train
6_4_782,train
9_15_581,train
3_43_715,train
7_45_805,train
10_11_358,train
13_17_187,train
8_17_834,train
10_21_340,train
9_8_568,train
6_13_405,train
10_24_348,train
0_17_1,train
2_19_173,train
0_45_613,train
6_17_377,train
3_22_186,train
6_37_385,train
10_37_211,train
12_47_103,train
5_8_350,train
2_1_132,train
9_23_862,train
11_32_9,train
10_24_51,train
10_25_310,train
11_9_30_,train
10_31_15,train
5_27_339,train
6_13_392,train
10_16_465,train
9_35_556,train
10_38_435,train
12_26_83,train
13_12_191,train
12_29_75,train
10_14_435,train
2_39_680,train
10_8_169,train
6_27_364,train
10_19_461,train
10_37_43,train
0_44_26,train
10_2_6,train
5_17_344,train
10_19_372,train
8_39_515,train
3_45_229,train
5_12_320,train
6_21_787,train
10_31_48,train
5_43_305,train
6_40_368,train
1_39_91,train
0_47_29,train
10_7_297,train
13_17_196,train
4_26_738,train
7_19_805,train
10_27_249,train
2_41_145,train
10_29_140,train
7_26_825,train
4_29_723,train
10_5_256,train
1_26_113,train
3_16_720,train
1_29_74,train
7_37_474_,train
3_9_710,train
11_30_22,train
10_9_426,train
10_32_239,train
7_6_454,train
8_2_490,train
10_11_42,train
6_9_400,train
11_22_20_,train
12_24_84,train
9_20_534,train
7_27_421,train
5_41_773_,train
10_14_320,train
10_27_217,train
9_24_541,train
10_2_446,train
9_0_579,train
10_21_127,train
11_25_47_,train
0_42_614,train
3_49_205,train
4_0_258,train
10_25_365,train
13_40_190,train
11_0_62,train
1_41_117_,train
10_25_227,train
7_2_459,train
6_21_799,train
6_8_390,train
7_43_806,train
1_4_95,train
6_35_416,train
4_2_282,train
1_40_83,train
3_45_697,train
7_25_449,train
10_41_161,train
11_19_50_,train
0_3_59,train
0_12_627,train
1_6_68,train
8_18_521,train
12_40_79,train
7_1_470,train
10_27_258,train
4_6_302,train
10_41_53,train
9_9_550,train
12_35_74_,train
13_48_186,train
8_29_490,train
3_21_700,train
6_5_368,train
2_14_175,train
3_15_696,train
2_27_685,train
0_14_14,train
12_19_88,train
0_39_55,train
10_2_352,train
13_6_201,train
1_30_118,train
2_46_671,train
10_19_222,train
6_39_413,train
3_14_229,train
9_23_575,train
0_26_45,train
11_13_20_,train
9_29_575,train
5_25_348,train
7_10_808,train
10_13_196,train
10_13_242,train
3_20_193,train
11_18_59_,train
5_17_456,train
9_44_869,train
3_7_697,train
1_5_110,train
11_46_11,train
12_22_120,train
10_27_39,train
10_13_249,train
7_15_433,train
0_41_51,train
6_33_780,train
10_25_408,train
2_20_152,train
0_35_37,train
12_28_87,train
10_12_162,train
1_32_655_,train
6_5_774,train
11_40_51,train
10_20_0,train
10_4_158,train
9_40_571,train
11_4_1,train
13_36_180,train
12_45_73,train
10_30_272,train
10_18_13,train
9_14_880,train
10_6_140,train
6_6_416,train
10_8_214,train
10_29_152,train
9_37_864,train
7_5_454,train
10_40_247,train
10_27_387,train
13_48_164,train
0_51_629,train
12_10_113,train
4_42_280,train
5_46_416,train
9_11_582,train
10_21_25,train
2_30_176,train
12_38_76,train
13_10_179,train
11_17_68_,train
10_31_320,train
12_13_129,train
10_23_202,train
6_33_401,train
9_38_540,train
6_18_380,train
11_2_0,train
8_32_484,train
0_37_24,train
10_40_454,train
13_33_138,train
6_27_362,train
0_43_37,train
10_6_159,train
1_46_177,train
2_32_169,train
2_5_131,train
9_19_558,train
2_38_692,train
10_26_134,train
5_38_311,train
10_0_248,train
8_19_831,train
9_29_858,train
12_18_88,train
7_24_804,train
12_35_94,train
10_0_15,train
0_10_631,train
4_17_252,train
1_16_106,train
10_39_45,train
5_48_342,train
0_10_33,train
10_18_86,train
13_20_170,train
1_49_76,train
11_3_2,train
4_0_747,train
6_32_374,train
10_29_136,train
0_31_624,train
11_51_22,train
4_1_252,train
10_27_209,train
10_40_59,train
10_30_255,train
10_0_391,train
10_38_421,train
2_48_673,train
3_19_201,train
9_38_563,train
10_13_19,train
10_34_14,train
8_17_514,train
2_46_687,train
10_40_206,train
13_11_195,train
4_12_746,train
2_3_165,train
10_14_6,train
5_35_325,train
12_51_95,train
12_20_90,train
6_49_406,train
10_38_150,train
10_19_410,train
4_2_257,train
5_1_348,train
3_4_190,train
7_41_447,train
7_1_803,train
9_13_583,train
10_9_77,train
10_20_192,train
3_3_197,train
10_18_363,train
10_14_381,train
10_27_360,train
1_4_83,train
3_30_188,train
9_38_866,train
13_20_166,train
0_42_22,train
8_26_500,train
12_32_83,train
13_32_146,train
10_12_4,train
1_1_101,train
9_38_868,train
1_7_123,train
0_14_28_,train
3_1_701,train
10_0_390_,train
8_30_488,train
8_42_506,train
10_13_432,train
11_32_60,train
10_27_353,train
7_1_451,train
8_7_507,train
12_50_125,train
5_30_769,train
11_5_26,train
3_21_211,train
3_32_242,train
7_40_818,train
13_17_164,train
10_25_102,train
9_33_861,train
10_4_305,train
7_34_440,train
10_38_6,train
10_23_322,train
2_14_130,train
3_2_226,train
12_39_97,train
10_18_142,train
10_12_136,train
1_44_102,train
6_24_383,train
3_30_203,train
3_20_192,train
5_43_324,train
6_34_393,train
10_14_334,train
10_16_443,train
4_29_724,train
10_34_215,train
10_19_2,train
8_6_845,train
4_43_261,train
10_5_120,train
8_29_497,train
1_16_89,train
12_5_95,train
1_37_649,train
4_0_284,train
10_6_192,train
13_40_186,train
5_37_355_,train
5_18_456,train
3_9_200,train
4_46_296,train
0_50_41,train
8_14_512,train
10_23_2,train
10_2_337,train
2_41_179,train
10_1_394,train
7_0_822,train
10_23_15,train
10_35_103,train
10_35_23,train
10_20_211,train
7_8_822,train
10_26_20,train
10_27_3,train
1_47_102,train
0_51_13,train
2_20_140,train
6_5_405,train
1_0_69,train
0_41_16,train
8_20_850,train
2_51_132,train
8_44_847,train
7_6_432,train
3_4_722,train
8_0_489,train
4_48_256,train
7_35_803,train
10_13_168,train
3_10_700,train
6_15_794,train
12_26_96,train
9_2_857,train
5_31_337,train
13_37_187,train
6_42_793,train
0_0_16,train
1_49_86,train
7_36_455,train
13_43_150,train
11_39_55,train
13_8_174,train
3_31_214,train
9_35_880,train
1_25_86,train
2_48_156,train
11_44_14,train
10_26_415,train
5_41_352,train
10_13_280,train
10_21_222,train
13_11_170,train
9_21_548,train
8_27_483,train
6_5_786,train
10_30_10,train
1_35_95,train
0_7_56,train
13_8_191,train
10_38_16,train
10_40_45,train
3_26_242,train
5_31_311,train
10_1_118,train
8_7_837,train
4_37_250,train
3_11_225,train
10_21_118,train
1_15_643,train
4_26_287,train
5_49_416,train
2_24_128,train
12_44_73,train
12_41_74_,train
10_8_60,train
10_36_255,train
13_15_192,train
7_20_454,train
10_19_442,train
10_9_425,train
8_40_485,train
6_39_374,train
2_15_125,train
9_15_528,train
11_5_39,train
3_30_234,train
8_2_481,train
10_35_115,train
0_10_619,train
2_50_683,train
3_32_220,train
3_44_705,train
9_26_563,train
9_49_564,train
8_3_496,train
8_39_504,train
9_47_548,train
10_30_147,train
3_49_225,train
2_25_125,train
13_3_204,train
0_24_621,train
5_38_360,train
8_19_835,train
11_36_11,train
10_14_438,train
11_27_19,train
10_11_263,train
2_38_688,train
9_2_528,train
1_23_660,train
12_32_127_,train
3_39_212,train
8_4_849,train
1_15_653_,train
6_14_414,train
0_10_628,train
3_8_709,train
0_47_58,train
